TimeStamp,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Tot Deaths/1M pop,DailyIncreaseTax
2020-03-30 17:06:47,Venezuela,129,10.0,3.0,0.0,39.0,87,6.0,5,0.1,Mar 12,0.08403361344537807
2020-03-30 17:06:47,Mauritius,128,21.0,3.0,0.0,0.0,125,1.0,101,2,Mar 17,0.19626168224299056
2020-03-30 17:06:47,Brunei,127,1.0,1.0,0.0,38.0,88,3.0,290,2,Mar 08,0.007936507936507908
2020-03-30 17:06:47,Sri Lanka,122,5.0,2.0,1.0,15.0,105,5.0,6,0.09,Jan 26,0.042735042735042805
2020-03-30 17:06:47,Palestine,116,7.0,1.0,0.0,18.0,97,0.0,23,0.2,Mar 04,0.06422018348623859
2020-03-30 17:06:47,Nigeria,111,0.0,2.0,1.0,3.0,106,0.0,0.5,0.01,Feb 27,0.0
2020-03-30 17:06:47,Cambodia,107,4.0,0.0,0.0,21.0,86,1.0,6,,Jan 26,0.03883495145631066
2020-03-30 17:06:47,Guadeloupe,106,0.0,4.0,0.0,17.0,85,10.0,265,10,Mar 12,0.0
2020-03-30 17:06:47,Georgia,103,12.0,0.0,0.0,20.0,83,6.0,26,,Feb 25,0.13186813186813184
2020-03-30 17:06:47,Bolivia,97,16.0,4.0,3.0,0.0,93,3.0,8,0.3,Mar 09,0.19753086419753085
2020-03-30 17:06:47,Kyrgyzstan,94,10.0,0.0,0.0,3.0,91,0.0,14,,Mar 17,0.11904761904761907
2020-03-30 17:06:47,Martinique,93,0.0,1.0,0.0,0.0,92,12.0,248,3,Mar 04,0.0
2020-03-30 17:06:47,Montenegro,91,6.0,1.0,0.0,0.0,90,1.0,145,2,Mar 16,0.07058823529411762
2020-03-30 17:06:47,Trinidad and Tobago,82,4.0,3.0,0.0,1.0,78,0.0,59,2,Mar 11,0.05128205128205132
2020-03-30 17:06:47,Mayotte,82,19.0,0.0,0.0,10.0,72,3.0,301,,Mar 13,0.3015873015873016
2020-03-30 17:06:47,DRC,81,0.0,8.0,0.0,2.0,71,0.0,0.9,0.09,Mar 09,0.0
2020-03-30 17:06:47,Rwanda,70,0.0,0.0,0.0,0.0,70,0.0,5,,Mar 13,0.0
2020-03-30 17:06:47,Gibraltar,69,4.0,0.0,0.0,34.0,35,0.0,"2,048",,Mar 02,0.06153846153846154
2020-03-30 17:06:47,Paraguay,64,5.0,3.0,0.0,1.0,60,3.0,9,0.4,Mar 06,0.0847457627118644
2020-03-30 17:06:47,Liechtenstein,62,6.0,0.0,0.0,0.0,62,0.0,"1,626",,Mar 02,0.1071428571428572
2020-03-30 17:06:47,Kenya,50,8.0,1.0,0.0,1.0,48,2.0,0.9,0.02,Mar 12,0.19047619047619047
2020-03-30 17:06:47,Aruba,50,0.0,0.0,0.0,1.0,49,0.0,468,,Mar 12,0.0
2020-03-30 17:06:47,Bangladesh,49,1.0,5.0,0.0,19.0,25,1.0,0.3,0.03,Mar 07,0.02083333333333326
2020-03-30 17:06:47,Monaco,49,3.0,1.0,0.0,1.0,47,0.0,"1,249",25,Feb 27,0.0652173913043479
2020-03-30 17:06:47,Isle of Man,49,7.0,0.0,0.0,0.0,49,0.0,576,,Mar 18,0.16666666666666674
2020-03-30 17:06:47,French Guiana,43,0.0,0.0,0.0,6.0,37,0.0,144,,Mar 06,0.0
2020-03-30 17:06:47,Madagascar,43,4.0,0.0,0.0,0.0,43,0.0,2,,Mar 19,0.10256410256410264
2020-03-30 17:06:47,Macao,38,1.0,0.0,0.0,10.0,28,0.0,59,,Jan 21,0.027027027027026973
2020-03-30 17:06:47,Guatemala,36,2.0,1.0,0.0,10.0,25,1.0,2,0.06,Mar 12,0.05882352941176472
2020-03-30 17:06:47,Jamaica,36,4.0,1.0,0.0,2.0,33,0.0,12,0.3,Mar 09,0.125
2020-03-30 17:06:47,French Polynesia,35,5.0,0.0,0.0,0.0,35,2.0,125,,Mar 10,0.16666666666666674
2020-03-30 17:06:47,Zambia,35,6.0,0.0,0.0,0.0,35,0.0,2,,Mar 17,0.2068965517241379
2020-03-30 17:06:47,Barbados,33,0.0,0.0,0.0,0.0,33,0.0,115,,Mar 16,0.0
2020-03-30 17:06:47,Uganda,33,0.0,0.0,0.0,0.0,33,0.0,0.7,,Mar 20,0.0
2020-03-30 17:06:47,Togo,30,5.0,1.0,0.0,1.0,28,0.0,4,0.1,Mar 05,0.19999999999999996
2020-03-30 17:06:47,El Salvador,30,6.0,0.0,0.0,0.0,30,5.0,5,,Mar 18,0.25
2020-03-30 17:06:47,Mali,25,7.0,2.0,1.0,0.0,23,0.0,1,0.10,Mar 24,0.38888888888888884
2020-03-30 17:06:47,Ethiopia,23,2.0,0.0,0.0,4.0,19,1.0,0.2,,Mar 12,0.09523809523809534
2020-03-30 17:06:47,Niger,22,4.0,3.0,2.0,0.0,19,0.0,0.9,0.1,Mar 18,0.22222222222222232
2020-03-30 17:06:47,Bermuda,22,0.0,0.0,0.0,2.0,20,0.0,353,,Mar 17,0.0
2020-03-30 17:06:47,Guinea,22,6.0,0.0,0.0,0.0,22,0.0,2,,Mar 12,0.375
2020-03-30 17:06:47,Congo,19,0.0,0.0,0.0,0.0,19,0.0,3,,Mar 14,0.0
2020-03-30 17:06:47,Tanzania,19,5.0,0.0,0.0,1.0,18,0.0,0.3,,Mar 15,0.3571428571428572
2020-03-30 17:06:47,Djibouti,18,0.0,0.0,0.0,0.0,18,0.0,18,,Mar 17,0.0
2020-03-30 17:06:47,Maldives,17,0.0,0.0,0.0,13.0,4,0.0,31,,Mar 06,0.0
2020-03-30 17:06:47,Saint Martin,15,4.0,1.0,1.0,2.0,12,0.0,388,26,Feb 29,0.36363636363636354
2020-03-30 17:06:47,Haiti,15,0.0,0.0,0.0,1.0,14,0.0,1,,Mar 19,0.0
2020-03-30 17:06:47,New Caledonia,15,0.0,0.0,0.0,0.0,15,0.0,53,,Mar 17,0.0
2020-03-30 17:06:47,Bahamas,14,0.0,0.0,0.0,1.0,13,0.0,36,,Mar 14,0.0
2020-03-30 17:06:47,Myanmar,14,4.0,0.0,0.0,0.0,14,0.0,0.3,,Mar 22,0.3999999999999999
2020-03-30 17:06:47,Cayman Islands,12,0.0,1.0,0.0,0.0,11,0.0,183,15,Mar 12,0.0
2020-03-30 17:06:47,Equatorial Guinea,12,0.0,0.0,0.0,0.0,12,0.0,9,,Mar 13,0.0
2020-03-30 17:06:47,Eritrea,12,0.0,0.0,0.0,0.0,12,0.0,3,,Mar 20,0.0
2020-03-30 17:06:47,Mongolia,12,0.0,0.0,0.0,2.0,10,0.0,4,,Mar 09,0.0
2020-03-30 17:06:47,Curaçao,11,3.0,1.0,0.0,2.0,8,0.0,67,6,Mar 12,0.375
2020-03-30 17:06:47,Dominica,11,0.0,0.0,0.0,0.0,11,0.0,153,,Mar 21,0.0
2020-03-30 17:06:47,Namibia,11,0.0,0.0,0.0,2.0,9,0.0,4,,Mar 13,0.0
2020-03-30 17:06:47,Greenland,10,0.0,0.0,0.0,2.0,8,0.0,176,,Mar 15,0.0
2020-03-30 17:06:47,Syria,9,0.0,1.0,0.0,0.0,8,0.0,0.5,0.06,Mar 21,0.0
2020-03-30 17:06:47,Grenada,9,0.0,0.0,0.0,0.0,9,0.0,80,,Mar 21,0.0
2020-03-30 17:06:47,Saint Lucia,9,0.0,0.0,0.0,1.0,8,0.0,49,,Mar 12,0.0
2020-03-30 17:06:47,Eswatini,9,0.0,0.0,0.0,0.0,9,0.0,8,,Mar 13,0.0
2020-03-30 17:06:47,Guyana,8,0.0,1.0,0.0,0.0,7,0.0,10,1,Mar 11,0.0
2020-03-30 17:06:47,Guinea-Bissau,8,6.0,0.0,0.0,0.0,8,0.0,4,,Mar 24,3.0
2020-03-30 17:06:47,Laos,8,0.0,0.0,0.0,0.0,8,0.0,1,,Mar 23,0.0
2020-03-30 17:06:47,Libya,8,0.0,0.0,0.0,0.0,8,0.0,1,,Mar 23,0.0
2020-03-30 17:06:47,Mozambique,8,0.0,0.0,0.0,0.0,8,0.0,0.3,,Mar 21,0.0
2020-03-30 17:06:47,Seychelles,8,0.0,0.0,0.0,0.0,8,0.0,81,,Mar 13,0.0
2020-03-30 17:06:47,Suriname,8,0.0,0.0,0.0,0.0,8,0.0,14,,Mar 12,0.0
2020-03-30 17:06:47,Angola,7,0.0,2.0,0.0,0.0,5,0.0,0.2,0.06,Mar 19,0.0
2020-03-30 17:06:47,Gabon,7,0.0,1.0,0.0,0.0,6,0.0,3,0.4,Mar 12,0.0
2020-03-30 17:06:47,Zimbabwe,7,0.0,1.0,0.0,0.0,6,0.0,0.5,0.07,Mar 19,0.0
2020-03-30 17:06:47,Antigua and Barbuda,7,0.0,0.0,0.0,0.0,7,0.0,71,,Mar 12,0.0
2020-03-30 17:06:47,Saint Kitts and Nevis,7,5.0,0.0,0.0,0.0,7,0.0,132,,Mar 24,2.5
2020-03-30 17:06:47,Sudan,6,0.0,2.0,1.0,0.0,4,0.0,0.1,0.05,Mar 12,0.0
2020-03-30 17:06:47,Cabo Verde,6,0.0,1.0,0.0,0.0,5,0.0,11,2,Mar 19,0.0
2020-03-30 17:06:47,Benin,6,0.0,0.0,0.0,0.0,6,0.0,0.5,,Mar 15,0.0
2020-03-30 17:06:47,Vatican City,6,0.0,0.0,0.0,0.0,6,0.0,"7,491",,Mar 05,0.0
2020-03-30 17:06:47,St. Barth,6,1.0,0.0,0.0,1.0,5,0.0,607,,Feb 29,0.19999999999999996
2020-03-30 17:06:47,Sint Maarten,6,0.0,0.0,0.0,0.0,6,0.0,140,,Mar 17,0.0
2020-03-30 17:06:47,Nepal,5,0.0,0.0,0.0,1.0,4,0.0,0.2,,Jan 23,0.0
2020-03-30 17:06:47,Chad,5,2.0,0.0,0.0,0.0,5,0.0,0.3,,Mar 18,0.6666666666666667
2020-03-30 17:06:47,Fiji,5,0.0,0.0,0.0,0.0,5,0.0,6,,Mar 18,0.0
2020-03-30 17:06:47,Mauritania,5,0.0,0.0,0.0,2.0,3,0.0,1,,Mar 12,0.0
2020-03-30 17:06:47,Montserrat,5,0.0,0.0,0.0,0.0,5,0.0,"1,002",,Mar 17,0.0
2020-03-30 17:06:47,Turks and Caicos,5,1.0,0.0,0.0,0.0,5,0.0,129,,Mar 22,0.25
2020-03-30 17:06:47,Gambia,4,0.0,1.0,0.0,0.0,3,0.0,2,0.4,Mar 16,0.0
2020-03-30 17:06:47,Nicaragua,4,0.0,1.0,0.0,0.0,3,0.0,0.6,0.2,Mar 18,0.0
2020-03-30 17:06:47,Bhutan,4,0.0,0.0,0.0,0.0,4,0.0,5,,Mar 05,0.0
2020-03-30 17:06:47,Belize,3,1.0,0.0,0.0,0.0,3,0.0,8,,Mar 22,0.5
2020-03-30 17:06:47,Botswana,3,3.0,0.0,0.0,0.0,3,0.0,1,,Mar 29,0.0
2020-03-30 17:06:47,CAR,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,Mar 14,0.0
2020-03-30 17:06:47,Liberia,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,Mar 15,0.0
2020-03-30 17:06:47,Somalia,3,0.0,0.0,0.0,0.0,3,0.0,0.2,,Mar 15,0.0
2020-03-30 17:06:47,MS Zaandam,2,0.0,0.0,0.0,0.0,2,0.0,,,Mar 26,0.0
2020-03-30 17:06:47,Anguilla,2,0.0,0.0,0.0,0.0,2,0.0,133,,Mar 25,0.0
2020-03-30 17:06:47,British Virgin Islands,2,0.0,0.0,0.0,0.0,2,0.0,66,,Mar 24,0.0
2020-03-30 17:06:47,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,Mar 19,0.0
2020-03-30 17:06:47,St. Vincent Grenadines,1,0.0,0.0,0.0,1.0,0,0.0,9,,Mar 10,0.0
2020-03-30 17:06:47,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,Mar 20,0.0
2020-03-30 17:06:47,China,81470,31.0,3304.0,4.0,75700.0,2466,633.0,57,2,Jan 10,0.00038065300408884895
2020-03-30 21:53:23,USA,163479,19988.0,3148.0,565.0,5506.0,154825,3512.0,494,10,Jan 20,0.13929793506212929
2020-03-30 21:53:23,Italy,101739,4050.0,11591.0,812.0,14620.0,75528,3981.0,"1,683",192,Jan 29,0.04145809661272004
2020-03-30 21:53:23,Spain,87956,7846.0,7716.0,913.0,16780.0,63460,5231.0,"1,881",165,Jan 30,0.09794033204344021
2020-03-30 21:53:23,Germany,66885,4450.0,645.0,104.0,13500.0,52740,1979.0,798,8,Jan 26,0.07127412509009368
2020-03-30 21:53:23,France,44550,4376.0,3024.0,418.0,7927.0,33599,5056.0,683,46,Jan 23,0.10892617115547365
2020-03-30 21:53:23,Iran,41495,3186.0,2757.0,117.0,13911.0,24827,3511.0,494,33,Feb 18,0.08316583570440361
2020-03-30 21:53:23,UK,22141,2619.0,1408.0,180.0,135.0,20598,163.0,326,21,Jan 30,0.13415633644093838
2020-03-30 21:53:23,Switzerland,15922,1093.0,359.0,59.0,1823.0,13740,301.0,"1,840",41,Feb 24,0.07370692561872016
2020-03-30 21:53:23,Belgium,11899,1063.0,513.0,82.0,1527.0,9859,927.0,"1,027",44,Feb 03,0.09809892949427823
2020-03-30 21:53:23,Netherlands,11750,884.0,864.0,93.0,250.0,10636,1053.0,686,50,Feb 26,0.08135468433646231
2020-03-30 21:53:23,Turkey,10827,1610.0,168.0,37.0,162.0,10497,568.0,128,2,Mar 09,0.17467722686340448
2020-03-30 21:53:23,S. Korea,9661,78.0,158.0,6.0,5228.0,4275,59.0,188,3,Jan 19,0.008139413544818952
2020-03-30 21:53:23,Austria,9618,830.0,108.0,22.0,636.0,8874,193.0,"1,068",12,Feb 24,0.09444697314519801
2020-03-30 21:53:23,Canada,7448,1128.0,89.0,24.0,1093.0,6266,120.0,197,2,Jan 24,0.1784810126582279
2020-03-30 21:53:23,Portugal,6408,446.0,140.0,21.0,43.0,6225,164.0,628,14,Mar 01,0.07480711170748067
2020-03-30 21:53:23,Israel,4695,448.0,16.0,1.0,161.0,4518,79.0,542,2,Feb 20,0.10548622557099119
2020-03-30 21:53:23,Brazil,4630,374.0,163.0,27.0,120.0,4347,296.0,22,0.8,Feb 24,0.08787593984962405
2020-03-30 21:53:23,Australia,4460,297.0,19.0,2.0,244.0,4197,28.0,175,0.7,Jan 24,0.07134278164785002
2020-03-30 21:53:23,Norway,4445,161.0,32.0,6.0,12.0,4401,97.0,820,6,Feb 25,0.03758169934640532
2020-03-30 21:53:23,Sweden,4028,328.0,146.0,36.0,16.0,3866,306.0,399,14,Jan 30,0.08864864864864863
2020-03-30 21:53:23,Czechia,3001,184.0,23.0,7.0,25.0,2953,52.0,280,2,Feb 29,0.06531771388001428
2020-03-30 21:53:23,Ireland,2910,295.0,54.0,8.0,5.0,2851,84.0,589,11,Feb 28,0.11281070745697908
2020-03-30 21:53:23,Malaysia,2626,156.0,37.0,2.0,479.0,2110,94.0,81,1,Jan 24,0.06315789473684208
2020-03-30 21:53:23,Denmark,2577,182.0,77.0,5.0,1.0,2499,137.0,445,13,Feb 26,0.07599164926931112
2020-03-30 21:53:23,Chile,2449,310.0,8.0,1.0,156.0,2285,14.0,128,0.4,Mar 02,0.14492753623188404
2020-03-30 21:53:23,Romania,2109,294.0,65.0,22.0,209.0,1835,33.0,110,3,Feb 25,0.16198347107438016
2020-03-30 21:53:23,Poland,2055,193.0,31.0,9.0,7.0,2017,3.0,54,0.8,Mar 03,0.10365198711063384
2020-03-30 21:53:23,Luxembourg,1988,38.0,22.0,1.0,40.0,1926,25.0,"3,176",35,Feb 28,0.019487179487179596
2020-03-30 21:53:23,Ecuador,1966,42.0,62.0,4.0,3.0,1901,58.0,111,4,Feb 28,0.021829521829521914
2020-03-30 21:53:23,Japan,1953,87.0,56.0,2.0,424.0,1473,56.0,15,0.4,Jan 14,0.04662379421221874
2020-03-30 21:53:23,Russia,1836,302.0,9.0,1.0,66.0,1761,8.0,13,0.06,Jan 30,0.19687092568448494
2020-03-30 21:53:23,Pakistan,1717,120.0,21.0,7.0,76.0,1620,11.0,8,0.10,Feb 25,0.07514088916718853
2020-03-30 21:53:23,Philippines,1546,128.0,78.0,7.0,42.0,1426,1.0,14,0.7,Jan 29,0.09026798307475326
2020-03-30 21:53:23,Thailand,1524,136.0,9.0,2.0,229.0,1286,11.0,22,0.1,Jan 12,0.09798270893371752
2020-03-30 21:53:23,Saudi Arabia,1453,154.0,8.0,0.0,115.0,1330,12.0,42,0.2,Mar 01,0.11855273287143953
2020-03-30 21:53:23,Indonesia,1414,129.0,122.0,8.0,75.0,1217,0.0,5,0.4,Mar 01,0.10038910505836585
2020-03-30 21:53:23,Finland,1352,112.0,13.0,2.0,10.0,1329,49.0,244,2,Jan 28,0.0903225806451613
2020-03-30 21:53:23,South Africa,1326,46.0,3.0,1.0,31.0,1292,7.0,22,0.05,Mar 04,0.035937499999999956
2020-03-30 21:53:23,India,1251,227.0,32.0,5.0,102.0,1117,0.0,0.9,0.02,Jan 29,0.2216796875
2020-03-30 21:53:23,Greece,1212,56.0,46.0,7.0,52.0,1114,72.0,116,4,Feb 25,0.04844290657439454
2020-03-30 21:53:23,Iceland,1086,66.0,2.0,0.0,157.0,927,25.0,"3,182",6,Feb 27,0.06470588235294117
2020-03-30 21:53:23,Panama,1075,86.0,27.0,3.0,9.0,1039,43.0,249,6,Mar 09,0.08695652173913038
2020-03-30 21:53:23,Mexico,993,145.0,20.0,4.0,35.0,938,1.0,8,0.2,Feb 27,0.17099056603773577
2020-03-30 21:53:23,Peru,950,98.0,24.0,6.0,53.0,873,49.0,29,0.7,Mar 05,0.11502347417840375
2020-03-30 21:53:23,Dominican Republic,901,42.0,42.0,3.0,4.0,855,0.0,83,4,Feb 29,0.04889406286379505
2020-03-30 21:53:23,Singapore,879,35.0,3.0,0.0,228.0,648,19.0,150,0.5,Jan 22,0.041469194312796276
2020-03-30 21:53:23,Argentina,820,0.0,23.0,3.0,228.0,569,0.0,18,0.5,Mar 02,0.0
2020-03-30 21:53:23,Colombia,798,96.0,14.0,4.0,15.0,769,29.0,16,0.3,Mar 05,0.1367521367521367
2020-03-30 21:53:23,Croatia,790,77.0,6.0,0.0,67.0,717,27.0,192,1,Feb 24,0.1079943899018232
2020-03-30 21:53:23,Serbia,785,44.0,16.0,3.0,42.0,727,62.0,90,2,Mar 05,0.05937921727395401
2020-03-30 21:53:23,Slovenia,756,26.0,11.0,0.0,10.0,735,28.0,364,5,Mar 03,0.03561643835616435
2020-03-30 21:53:23,Estonia,715,36.0,3.0,0.0,20.0,692,10.0,539,2,Feb 26,0.05301914580265099
2020-03-30 21:53:23,Diamond Princess,712,0.0,10.0,0.0,603.0,99,15.0,,,Feb 04,0.0
2020-03-30 21:53:23,Qatar,693,59.0,1.0,0.0,51.0,641,6.0,241,0.3,Feb 28,0.09305993690851744
2020-03-30 21:53:23,Hong Kong,683,41.0,4.0,0.0,118.0,561,5.0,91,0.5,Jan 22,0.06386292834890961
2020-03-30 21:53:23,Egypt,656,47.0,41.0,1.0,150.0,465,0.0,6,0.4,Feb 13,0.07717569786535305
2020-03-30 21:53:23,Iraq,630,83.0,46.0,4.0,152.0,432,0.0,16,1,Feb 21,0.15173674588665453
2020-03-30 21:53:23,UAE,611,41.0,5.0,2.0,61.0,545,2.0,62,0.5,Jan 28,0.07192982456140351
2020-03-30 21:53:23,New Zealand,589,75.0,1.0,0.0,63.0,525,2.0,122,0.2,Feb 27,0.14591439688715946
2020-03-30 21:53:23,Algeria,584,73.0,35.0,4.0,37.0,512,0.0,13,0.8,Feb 24,0.1428571428571428
2020-03-30 21:53:23,Morocco,556,77.0,33.0,7.0,15.0,508,1.0,15,0.9,Mar 01,0.16075156576200422
2020-03-30 21:53:23,Ukraine,548,73.0,13.0,3.0,8.0,527,0.0,13,0.3,Mar 02,0.15368421052631587
2020-03-30 21:53:23,Bahrain,515,16.0,4.0,0.0,295.0,216,2.0,303,2,Feb 23,0.03206412825651306
2020-03-30 21:53:23,Lithuania,491,31.0,7.0,0.0,7.0,477,5.0,180,3,Feb 27,0.06739130434782603
2020-03-30 21:53:23,Armenia,482,58.0,3.0,0.0,30.0,449,15.0,163,1,Feb 29,0.1367924528301887
2020-03-30 21:53:23,Hungary,447,39.0,15.0,2.0,34.0,398,6.0,46,2,Mar 03,0.09558823529411775
2020-03-30 21:53:23,Lebanon,446,8.0,11.0,1.0,35.0,400,3.0,65,2,Feb 20,0.0182648401826484
2020-03-30 21:53:23,Latvia,376,29.0,0.0,0.0,1.0,375,3.0,199,,Mar 01,0.0835734870317002
2020-03-30 21:53:23,Andorra,370,36.0,8.0,2.0,10.0,352,10.0,"4,789",104,Mar 01,0.10778443113772451
2020-03-30 21:53:23,Bosnia and Herzegovina,368,45.0,10.0,4.0,17.0,341,1.0,112,3,Mar 04,0.13931888544891646
2020-03-30 21:53:23,Tunisia,362,50.0,10.0,2.0,3.0,349,10.0,31,0.8,Mar 01,0.16025641025641035
2020-03-30 21:53:23,Bulgaria,359,13.0,8.0,0.0,17.0,334,13.0,52,1,Mar 06,0.037572254335260125
2020-03-30 21:53:23,Slovakia,336,22.0,0.0,0.0,7.0,329,1.0,62,,Mar 05,0.07006369426751591
2020-03-30 21:53:23,Costa Rica,330,16.0,2.0,0.0,4.0,324,7.0,65,0.4,Mar 04,0.05095541401273884
2020-03-30 21:53:23,Uruguay,320,16.0,1.0,0.0,25.0,294,9.0,92,0.3,Mar 12,0.05263157894736836
2020-03-30 21:53:23,Taiwan,306,8.0,5.0,2.0,39.0,262,0.0,13,0.2,Jan 20,0.02684563758389258
2020-03-30 21:53:23,Kazakhstan,302,18.0,1.0,0.0,21.0,280,0.0,16,0.05,Mar 12,0.06338028169014076
2020-03-30 21:53:23,Moldova,298,35.0,2.0,0.0,15.0,281,44.0,74,0.5,Mar 06,0.13307984790874516
2020-03-30 21:53:23,North Macedonia,285,26.0,7.0,1.0,12.0,266,1.0,137,3,Feb 25,0.10038610038610041
2020-03-30 21:53:23,Azerbaijan,273,64.0,4.0,0.0,26.0,243,23.0,27,0.4,Feb 27,0.30622009569377995
2020-03-30 21:53:23,Jordan,268,9.0,5.0,2.0,26.0,237,3.0,26,0.5,Mar 01,0.03474903474903468
2020-03-30 21:53:23,Kuwait,266,11.0,0.0,0.0,72.0,194,13.0,62,,Feb 23,0.04313725490196085
2020-03-30 21:53:23,Burkina Faso,246,24.0,12.0,0.0,31.0,203,0.0,12,0.6,Mar 08,0.10810810810810811
2020-03-30 21:53:23,San Marino,230,6.0,25.0,3.0,13.0,192,16.0,"6,778",737,Feb 26,0.02678571428571419
2020-03-30 21:53:23,Cyprus,230,16.0,7.0,1.0,22.0,201,3.0,190,6,Mar 08,0.07476635514018692
2020-03-30 21:53:23,Réunion,224,41.0,0.0,0.0,1.0,223,0.0,250,,Mar 10,0.22404371584699456
2020-03-30 21:53:23,Albania,223,11.0,11.0,1.0,44.0,168,7.0,77,4,Mar 07,0.05188679245283012
2020-03-30 21:53:23,Vietnam,204,10.0,0.0,0.0,55.0,149,3.0,2,,Jan 22,0.05154639175257736
2020-03-30 21:53:23,Oman,179,12.0,0.0,0.0,29.0,150,3.0,35,,Feb 23,0.0718562874251496
2020-03-30 21:53:23,Afghanistan,170,50.0,4.0,0.0,2.0,164,0.0,4,0.1,Feb 23,0.41666666666666674
2020-03-30 21:53:23,Cuba,170,31.0,4.0,1.0,4.0,162,2.0,15,0.4,Mar 10,0.2230215827338129
2020-03-30 21:53:23,Ivory Coast,168,3.0,1.0,0.0,6.0,161,0.0,6,0.04,Mar 10,0.018181818181818077
2020-03-30 21:53:23,Faeroe Islands,168,9.0,0.0,0.0,70.0,98,1.0,"3,438",,Mar 03,0.05660377358490565
2020-03-30 21:53:23,Senegal,162,20.0,0.0,0.0,27.0,135,0.0,10,,Mar 01,0.14084507042253525
2020-03-30 21:53:23,Malta,156,5.0,0.0,0.0,2.0,154,4.0,353,,Mar 06,0.0331125827814569
2020-03-30 21:53:23,Ghana,152,0.0,5.0,0.0,2.0,145,1.0,5,0.2,Mar 11,0.0
2020-03-30 21:53:23,Belarus,152,58.0,0.0,0.0,32.0,120,2.0,16,,Feb 27,0.6170212765957446
2020-03-30 21:53:23,Uzbekistan,149,5.0,2.0,0.0,7.0,140,8.0,4,0.06,Mar 14,0.03472222222222232
2020-03-30 21:53:23,Channel Islands,141,33.0,2.0,0.0,0.0,139,0.0,811,12,Mar 08,0.3055555555555556
2020-03-30 21:53:23,Honduras,139,29.0,7.0,4.0,3.0,129,4.0,14,0.7,Mar 10,0.26363636363636367
2020-03-30 21:53:23,Cameroon,139,0.0,6.0,0.0,5.0,128,0.0,5,0.2,Mar 05,0.0
2020-03-30 21:53:23,Venezuela,135,16.0,3.0,0.0,39.0,93,6.0,5,0.1,Mar 12,0.134453781512605
2020-03-30 21:53:23,Nigeria,131,20.0,2.0,1.0,8.0,121,0.0,0.6,0.01,Feb 27,0.18018018018018012
2020-03-30 21:53:23,Mauritius,128,21.0,3.0,0.0,0.0,125,1.0,101,2,Mar 17,0.19626168224299056
2020-03-30 21:53:23,Brunei,127,1.0,1.0,0.0,38.0,88,3.0,290,2,Mar 08,0.007936507936507908
2020-03-30 21:53:23,Sri Lanka,122,5.0,2.0,1.0,15.0,105,5.0,6,0.09,Jan 26,0.042735042735042805
2020-03-30 21:53:23,Palestine,117,8.0,1.0,0.0,18.0,98,0.0,23,0.2,Mar 04,0.07339449541284404
2020-03-30 21:53:23,Cambodia,107,4.0,0.0,0.0,21.0,86,1.0,6,,Jan 26,0.03883495145631066
2020-03-30 21:53:23,Guadeloupe,106,0.0,4.0,0.0,17.0,85,10.0,265,10,Mar 12,0.0
2020-03-30 21:53:23,Georgia,103,12.0,0.0,0.0,20.0,83,6.0,26,,Feb 25,0.13186813186813184
2020-03-30 21:53:23,Bolivia,97,16.0,4.0,3.0,0.0,93,3.0,8,0.3,Mar 09,0.19753086419753085
2020-03-30 21:53:23,Kyrgyzstan,94,10.0,0.0,0.0,3.0,91,0.0,14,,Mar 17,0.11904761904761907
2020-03-30 21:53:23,Martinique,93,0.0,1.0,0.0,0.0,92,12.0,248,3,Mar 04,0.0
2020-03-30 21:53:23,Montenegro,91,6.0,1.0,0.0,0.0,90,1.0,145,2,Mar 16,0.07058823529411762
2020-03-30 21:53:23,Trinidad and Tobago,83,5.0,3.0,0.0,1.0,79,0.0,59,2,Mar 11,0.0641025641025641
2020-03-30 21:53:23,Mayotte,82,19.0,0.0,0.0,10.0,72,3.0,301,,Mar 13,0.3015873015873016
2020-03-30 21:53:23,DRC,81,0.0,8.0,0.0,2.0,71,0.0,0.9,0.09,Mar 09,0.0
2020-03-30 21:53:23,Rwanda,70,0.0,0.0,0.0,0.0,70,0.0,5,,Mar 13,0.0
2020-03-30 21:53:23,Gibraltar,69,4.0,0.0,0.0,34.0,35,0.0,"2,048",,Mar 02,0.06153846153846154
2020-03-30 21:53:23,Paraguay,64,5.0,3.0,0.0,1.0,60,3.0,9,0.4,Mar 06,0.0847457627118644
2020-03-30 21:53:23,Liechtenstein,62,6.0,0.0,0.0,0.0,62,0.0,"1,626",,Mar 02,0.1071428571428572
2020-03-30 21:53:23,Kenya,50,8.0,1.0,0.0,1.0,48,2.0,0.9,0.02,Mar 12,0.19047619047619047
2020-03-30 21:53:23,Aruba,50,0.0,0.0,0.0,1.0,49,0.0,468,,Mar 12,0.0
2020-03-30 21:53:23,Bangladesh,49,1.0,5.0,0.0,19.0,25,1.0,0.3,0.03,Mar 07,0.02083333333333326
2020-03-30 21:53:23,Monaco,49,3.0,1.0,0.0,1.0,47,0.0,"1,249",25,Feb 27,0.0652173913043479
